fips,county,state,county_population,median_household_income,poverty_rate,unemployment_rate,pct_bachelors_plus,pct_white,pct_black,pct_native,pct_asian,svi_score,cbsa_title,metro_micro_type,urban_rural,pct_poor_mental_health
01047,Dallas County,Alabama,38326,37180,27.08211997670355,9.143254872184258,15.694273399014778,27.746177529614364,69.0575588373428,0.5427125189166623,0.6262067525961489,0.9189,"Selma, AL",Micropolitan Statistical Area,Micro,18.4
01049,DeKalb County,Alabama,71680,47920,20.221928965703174,3.9160752085668036,14.149013123902035,82.45256696428571,1.455078125,1.5318080357142856,0.10044642857142856,0.756,"Fort Payne, AL",Micropolitan Statistical Area,Micro,20.1
01051,Elmore County,Alabama,87694,73258,9.600288513554126,4.0952013875505875,24.16046915440815,73.85796063584738,20.84065044358793,0.2828015599698953,0.686477980249504,0.4397,"Montgomery, AL",Metropolitan Statistical Area,Metro,18.4
01053,Escambia County,Alabama,36755,41153,21.810036891725712,9.196609932058555,12.556458897922312,61.92898925316284,30.303360087062988,3.0580873350564546,0.24486464426608626,0.8473,,,,20.9
01055,Etowah County,Alabama,103348,52177,15.865653895663623,6.009625532992781,17.7198652272571,77.94538839648565,15.214614699849054,0.3183419127607694,0.7237682393466733,0.672,"Gadsden, AL",Metropolitan Statistical Area,Metro,19.6
01057,Fayette County,Alabama,16297,45650,22.181180742502974,9.63855421686747,13.003150157507875,84.23022642204087,12.726268638399704,0.14726636804319812,0.2208995520647972,0.7458,,,,20.2
01059,Franklin County,Alabama,32011,47359,16.623360162240953,3.827204569796501,14.828345276567841,77.63893661553841,4.248539564524695,0.41860610415169786,0.10933741526350316,0.7576,"Russellville, AL",Micropolitan Statistical Area,Micro,18.6
01061,Geneva County,Alabama,26647,47608,20.831749410780812,3.8393955368125106,13.913180908228847,83.9118850151987,9.276841670732166,0.26644650429691896,0.5366457762599917,0.5822,"Dothan, AL",Metropolitan Statistical Area,Metro,18.3
01063,Greene County,Alabama,7706,32796,32.89542827115082,4.5012165450121655,16.71866397504129,17.29820918764599,81.8193615364651,0.09083830781209447,0.0,0.9157,"Tuscaloosa, AL",Metropolitan Statistical Area,Metro,21.5
01065,Hale County,Alabama,14742,35851,25.00692137320044,7.624534056252117,16.372745490981963,38.414055080721745,56.796906796906796,0.2849002849002849,0.06105006105006105,0.8826,"Tuscaloosa, AL",Metropolitan Statistical Area,Metro,18.4
01067,Henry County,Alabama,17282,58395,15.517343963824597,5.323685230649955,20.961706870472096,70.5589630829765,25.31535701886356,0.34718203911584306,0.555491262585349,0.6195,"Dothan, AL",Metropolitan Statistical Area,Metro,19.1
01069,Houston County,Alabama,107040,55064,17.8361882446311,4.969188138467265,22.4602327247172,66.57324364723468,27.24775784753363,0.2886771300448431,0.9220852017937219,0.7175,"Dothan, AL",Metropolitan Statistical Area,Metro,19.5
01071,Jackson County,Alabama,52618,46748,18.61252115059222,6.040515653775323,16.188562514871904,89.71834733361207,3.2897487551788362,0.7544946596221824,0.4048044395454027,0.7194,"Scottsboro, AL",Micropolitan Statistical Area,Micro,18.5
01073,Jefferson County,Alabama,672265,63595,15.873651272868392,5.38108835569258,35.5714941724432,50.333425063033175,42.72169456984969,0.18221980915264072,1.7421701263638596,0.7251,"Birmingham, AL",Metropolitan Statistical Area,Metro,17.5
01075,Lamar County,Alabama,13885,49565,15.339254513686662,5.0052872752908,10.238528401051141,85.79762333453367,10.997479294202376,0.35289881166726683,0.16564638098667628,0.4731,,,,20.4
